ProbeID,Exome,Chr,Strand,From,To,Gene,Type,Max_MAF,Comment,Extra_Comment,CHR,TxStart,TxEnd,Gene_strand,Unique_gene_name
270025,exome,chr3,-,131181174,131181223,MRPL3,exonic,,GOOD,NO,3,131181044,131221860,-,MRPL3.1
2710192,exome,chr3,-,131181548,131181597,MRPL3,exonic,,GOOD,NO,3,131181044,131221860,-,MRPL3.2
450288,exome,chr2,+,99813201,99813250,MRPL30,exonic,,GOOD,NO,2,99797541,99816020,+,MRPL30.1
7210072,exome,chr2,+,99811222,99811271,MRPL30,exonic,,GOOD,NO,2,99797541,99816020,+,MRPL30.2
4480327,exome,chr7,+,42977118,42977167,MRPL32,exonic,,GOOD,NO,7,42971938,42977453,+,MRPL32
2230626,exome,chr2,+,27997314,27997363,MRPL33,exonic,,GOOD,NO,2,27994583,28002608,+,MRPL33.1
5570494,exome,chr2,+,27994625,27995548,MRPL33,exonic,,GOOD,SPLICE,2,27994583,28002608,+,MRPL33.2
5960114,exome,chr19,+,17417255,17417304,MRPL34,exonic,,GOOD,NO,19,17416476,17417652,+,MRPL34
2360243,exome,chr2,+,86434410,86437611,MRPL35,exonic,,GOOD,SPLICE,2,86426555,86440477,+,MRPL35.1
5340100,exome,chr2,+,86439762,86439811,MRPL35,exonic,,GOOD,NO,2,86426555,86440477,+,MRPL35.2
6760022,exome,chr2,+,86439324,86439373,MRPL35,exonic,,GOOD,NO,2,86426555,86440477,+,MRPL35.3
20465,exome,chr5,-,1798715,1798764,MRPL36,exonic,,GOOD,NO,5,1798498,1799956,-,MRPL36
6370196,exome,chr1,+,54683993,54684042,MRPL37,exonic,,GOOD,NO,1,54665839,54684056,+,MRPL37
4220327,exome,chr17,-,73894858,73894907,MRPL38,exonic,,GOOD,NO,17,73894723,73901181,-,MRPL38
6940025,exome,chr21,-,26973731,26976108,MRPL39,exonic,,GOOD,SPLICE,21,26957967,26979801,-,MRPL39
1170121,exome,chr19,+,10369195,10369330,MRPL4,exonic,,GOOD,SPLICE,19,10362639,10370736,+,MRPL4.1
6220450,exome,chr19,+,10370383,10370432,MRPL4,exonic,,GOOD,NO,19,10362639,10370736,+,MRPL4.2
5090414,exome,chr22,+,19423280,19423329,MRPL40,exonic,,GOOD,NO,22,19419424,19423601,+,MRPL40
4780040,exome,chr9,+,140446654,140446703,MRPL41,exonic,,GOOD,NO,9,140446308,140447007,+,MRPL41
70608,exome,chr12,+,93894989,93895038,MRPL42,exonic,,GOOD,NO,12,93861265,93897548,+,MRPL42.1
5080239,exome,chr12,+,93895775,93895824,MRPL42,exonic,,GOOD,NO,12,93861265,93897548,+,MRPL42.2
3060184,exome,chr10,-,102746306,102746355,MRPL43,exonic,,GOOD,NO,10,102737578,102747276,-,MRPL43.1
6940521,exome,chr10,-,102746689,102746852,MRPL43,exonic,,GOOD,SPLICE,10,102737578,102747276,-,MRPL43.2
450468,exome,chr2,+,224831707,224831756,MRPL44,exonic,,GOOD,NO,2,224822120,224832431,+,MRPL44
3710719,exome,chr17,+,36478897,36478946,MRPL45,exonic,,GOOD,NO,17,36452988,36479101,+,MRPL45
4210762,exome,chr15,-,89002994,89003043,MRPL46,exonic,,GOOD,NO,15,89002708,89010633,-,MRPL46
5130300,exome,chr3,-,179320521,179320570,MRPL47,exonic,,GOOD,NO,3,179306254,179322434,-,MRPL47.1
6100014,exome,chr3,-,179306359,179306408,MRPL47,exonic,,GOOD,NO,3,179306254,179322434,-,MRPL47.2
730139,exome,chr11,+,73574283,73575366,MRPL48,exonic,,GOOD,SPLICE,11,73498916,73575656,+,MRPL48
620767,exome,chr11,+,64894480,64894529,MRPL49,exonic,,GOOD,NO,11,64889654,64894841,+,MRPL49
2060152,exome,chr9,-,104152446,104152495,MRPL50,exonic,,GOOD,NO,9,104152248,104160919,-,MRPL50
4780689,exome,chr12,-,6601571,6601620,MRPL51,exonic,,GOOD,NO,12,6601315,6602471,-,MRPL51
1240360,exome,chr14,+,23304139,23304188,MRPL52,exonic,,GOOD,NO,14,23299091,23304246,+,MRPL52
2750309,exome,chr2,-,74699304,74699353,MRPL53,exonic,,GOOD,NO,2,74699084,74699942,-,MRPL53
3710039,exome,chr19,+,3765282,3767260,MRPL54,exonic,,GOOD,SPLICE,19,3762664,3767563,+,MRPL54
1850670,exome,chr1,-,228295734,228295783,MRPL55,exonic,,GOOD,NO,1,228294379,228297013,-,MRPL55.1
6760746,exome,chr1,-,228295417,228295466,MRPL55,exonic,,GOOD,NO,1,228294379,228297013,-,MRPL55.2
7210725,exome,chr1,-,228294502,228294551,MRPL55,exonic,,GOOD,NO,1,228294379,228297013,-,MRPL55.3
4010735,exome,chr1,-,151732467,151732516,MRPL9,exonic,,GOOD,NO,1,151732118,151736392,-,MRPL9
2060082,exome,chr6,-,42174701,42174750,MRPS10,exonic,,GOOD,NO,6,42174538,42185633,-,MRPS10
830379,exome,chr15,+,89021326,89021375,MRPS11,exonic,,GOOD,NO,15,89010683,89023998,+,MRPS11.1
5860626,exome,chr15,+,89020260,89021126,MRPS11,exonic,,GOOD,SPLICE,15,89010683,89023998,+,MRPS11.2
1850370,exome,chr19,+,39423598,39423647,MRPS12,exonic,,GOOD,NO,19,39421347,39423659,+,MRPS12.1
5310465,exome,chr19,+,39423437,39423486,MRPS12,exonic,,GOOD,NO,19,39421347,39423659,+,MRPS12.2
3290296,exome,chr1,-,174983371,174983420,MRPS14,exonic,,GOOD,NO,1,174982093,174992591,-,MRPS14
3400674,exome,chr1,-,36921795,36921844,MRPS15,exonic,,GOOD,NO,1,36921361,36930040,-,MRPS15
4830577,exome,chr10,-,75008751,75008800,MRPS16,exonic,,GOOD,NO,10,75008600,75012451,-,MRPS16
2690400,exome,chr7,+,56022793,56022842,MRPS17,exonic,,GOOD,NO,7,56019610,56023033,+,MRPS17
3520072,exome,chr6,-,43639223,43639272,MRPS18A,exonic,,GOOD,NO,6,43638933,43655549,-,MRPS18A
50056,exome,chr6,+,30593488,30593537,MRPS18B,exonic,,GOOD,NO,6,30585485,30594174,+,MRPS18B.1
5340138,exome,chr6,+,30594004,30594053,MRPS18B,exonic,,GOOD,NO,6,30585485,30594174,+,MRPS18B.2
1430639,exome,chr4,+,84377316,84378096,MRPS18C,exonic,,GOOD,SPLICE,4,84377084,84382876,+,MRPS18C
5080347,exome,chr9,+,138396259,138396308,MRPS2,exonic,,GOOD,NO,9,138392476,138396519,+,MRPS2
3830671,exome,chr1,+,150266813,150266862,MRPS21,exonic,,GOOD,NO,1,150266261,150281414,+,MRPS21.1
3890500,exome,chr1,+,150266613,150266662,MRPS21,exonic,,GOOD,NO,1,150266261,150281414,+,MRPS21.2
730605,exome,chr3,+,139074572,139074621,MRPS22,exonic,,GOOD,NO,3,139062860,139075887,+,MRPS22
2680754,exome,chr17,-,55917160,55917209,MRPS23,exonic,,GOOD,NO,17,55916286,55927433,-,MRPS23
7150162,exome,chr3,-,15090158,15090207,MRPS25,exonic,,GOOD,NO,3,15083757,15106844,-,MRPS25
3310445,exome,chr20,+,3028735,3028784,MRPS26,exonic,,GOOD,NO,20,3026674,3028896,+,MRPS26
5390681,exome,chr5,-,71515719,71515768,MRPS27,exonic,,GOOD,NO,5,71515235,71616084,-,MRPS27.1
6110561,exome,chr5,-,71515870,71515919,MRPS27,exonic,,GOOD,NO,5,71515235,71616084,-,MRPS27.2
6450647,exome,chr8,-,80831351,80915250,MRPS28,exonic,,GOOD,SPLICE,8,80831094,80942506,-,MRPS28
7200670,exome,chr5,+,44815015,44815064,MRPS30,exonic,,GOOD,NO,5,44809026,44815618,+,MRPS30
630403,exome,chr13,-,41303605,41303654,MRPS31,exonic,,GOOD,NO,13,41303431,41345347,-,MRPS31
5690328,exome,chr7,-,140710219,140710268,MRPS33,exonic,,GOOD,NO,7,140705960,140714781,-,MRPS33.1
6110307,exome,chr16,-,1822972,1823021,MRPS34,exonic,,GOOD,NO,16,1821895,1823140,-,MRPS34
7380270,exome,chr12,+,27908552,27908601,MRPS35,exonic,,GOOD,NO,12,27863705,27909237,+,MRPS35
3420079,exome,chr5,+,68525904,68525953,MRPS36,exonic,,GOOD,NO,5,68513572,68525985,+,MRPS36
10343,exome,chr2,-,95753237,95753286,MRPS5,exonic,,GOOD,NO,2,95751135,95787772,-,MRPS5
6400195,exome,chr21,+,35515211,35515260,MRPS6,exonic,,GOOD,NO,21,35445822,35515334,+,MRPS6
1580129,exome,chr17,+,73262026,73262075,MRPS7,exonic,,GOOD,NO,17,73257748,73262457,+,MRPS7
4830731,exome,chr2,+,105713733,105713782,MRPS9,exonic,,GOOD,NO,2,105654482,105716418,+,MRPS9
1980138,exome,chr9,+,125085068,125085117,MRRF,exonic,,GOOD,NO,9,125026881,125085742,+,MRRF.1
3390577,exome,chr9,+,125085558,125085607,MRRF,exonic,,GOOD,NO,9,125026881,125085742,+,MRRF.2
6480440,exome,chr6,+,24423870,24423919,MRS2,exonic,,GOOD,NO,6,24403135,24426422,+,MRS2
130220,exome,chr1,+,19585371,19585420,MRTO4,exonic,,GOOD,NO,1,19578074,19586622,+,MRTO4
1190519,exome,chr11,+,60237627,60237676,MS4A1,exonic,,GOOD,NO,11,60223281,60238225,+,MS4A1.1
840689,exome,chr11,+,60184745,60184794,MS4A14,exonic,,GOOD,NO,11,60163486,60185228,+,MS4A14.1
5810170,exome,chr11,+,60184316,60184365,MS4A14,exonic,,GOOD,NO,11,60163486,60185228,+,MS4A14.2
5050544,exome,chr11,+,59838251,59838300,MS4A3,exonic,,GOOD,NO,11,59824100,59838588,+,MS4A3
5890193,exome,chr11,+,60075844,60075893,MS4A4A,exonic,,GOOD,NO,11,60048013,60076445,+,MS4A4A
520360,exome,chr11,-,59940545,59940594,MS4A6A,exonic,,GOOD,NO,11,59939079,59952139,-,MS4A6A.1
1770152,exome,chr11,-,59947392,59949056,MS4A6A,exonic,,GOOD,SPLICE,11,59939079,59952139,-,MS4A6A.2
2260129,exome,chr11,-,59940150,59940199,MS4A6A,exonic,,GOOD,NO,11,59939079,59952139,-,MS4A6A.3
990328,exome,chr11,+,60162866,60162915,MS4A7,exonic,,GOOD,NO,11,60145957,60163426,+,MS4A7.1
3840564,exome,chr11,+,60161870,60161919,MS4A7,exonic,,GOOD,NO,11,60145957,60163426,+,MS4A7.2
610377,exome,chr2,+,47707971,47709927,MSH2,exonic,,GOOD,SPLICE,2,47630205,47710367,+,MSH2.1
6290605,exome,chr2,+,47707884,47707933,MSH2,exonic,,GOOD,NO,2,47630205,47710367,+,MSH2.2
150465,exome,chr5,+,80160754,80168976,MSH3,exonic,,GOOD,SPLICE,5,79950466,80172634,+,MSH3
870148,exome,chr2,+,48033788,48033964,MSH6,exonic,,GOOD,SPLICE,2,48010220,48034092,+,MSH6
7040369,exome,chr17,+,55710081,55710130,MSI2,exonic,,GOOD,NO,17,55333211,55762050,+,MSI2.1
430551,exome,chr17,+,38292500,38292549,MSL1,exonic,,GOOD,NO,17,38278789,38293045,+,MSL1
3930307,exome,chr3,-,135868530,135868579,MSL2,exonic,,GOOD,NO,3,135867759,135914688,-,MSL2.1
4570193,exome,chr8,-,15977971,15978020,MSR1,exonic,,GOOD,NO,8,15965386,16050300,-,MSR1
6220722,exome,chr8,+,10286160,10286209,MSRA,exonic,,GOOD,NO,8,9911778,10286401,+,MSRA
2710646,exome,chr10,+,23409810,23409859,MSRB2,exonic,,GOOD,NO,10,23384426,23410942,+,MSRB2
4290088,exome,chr12,+,65860234,65860283,MSRB3,exonic,,GOOD,NO,12,65672422,65860687,+,MSRB3.1
290554,exome,chr1,+,155584645,155584694,MSTO1,exonic,,GOOD,NO,1,155579960,155584758,+,MSTO1
6200402,exome,chr16,+,56673773,56673822,MT1A,exonic,,GOOD,NO,16,56672577,56673999,+,MT1A
2070288,exome,chr16,+,56660847,56660896,MT1E,exonic,,GOOD,NO,16,56659584,56661024,+,MT1E
4220672,exome,chr16,+,56693064,56693113,MT1F,exonic,,GOOD,NO,16,56691854,56693215,+,MT1F
1170300,exome,chr16,-,56700748,56700797,MT1G,exonic,,GOOD,NO,16,56700646,56701977,-,MT1G
6620528,exome,chr16,+,56716396,56716445,MT1X,exonic,,GOOD,NO,16,56716381,56718108,+,MT1X
450615,exome,chr16,+,56642520,56642569,MT2A,exonic,,GOOD,NO,16,56642477,56643409,+,MT2A
1690521,exome,chr14,+,105936759,105936808,MTA1,exonic,,GOOD,NO,14,105886185,105937057,+,MTA1
2000204,exome,chr11,-,62360807,62360856,MTA2,exonic,,GOOD,NO,11,62360674,62369312,-,MTA2
2710471,exome,chr2,+,42936042,42936091,MTA3,exonic,,GOOD,NO,2,42721708,42984087,+,MTA3.1
2600291,exome,chr9,+,21865693,21865742,MTAP,exonic,,GOOD,NO,9,21802634,21865969,+,MTAP
3460181,exome,chr6,-,36936016,36936065,MTCH1,exonic,,GOOD,NO,6,36935910,36954327,-,MTCH1
3850154,exome,chr8,+,98738230,98738279,MTDH,exonic,,GOOD,NO,8,98656406,98742488,+,MTDH
2260070,exome,chr7,-,91502617,91502666,MTERF1,exonic,,GOOD,NO,7,91502190,91510034,-,MTERF1
4610411,exome,chr8,-,97251913,97256195,MTERF3,exonic,,GOOD,SPLICE,8,97251625,97273841,-,MTERF3.1
5050037,exome,chr8,-,97258099,97258148,MTERF3,exonic,,GOOD,NO,8,97251625,97273841,-,MTERF3.2
2030209,exome,chr1,-,38280020,38280069,MTF1,exonic,,GOOD,NO,1,38275238,38325292,-,MTF1
2760255,exome,chr1,+,93602611,93602659,MTF2,exonic,,GOOD,NO,1,93544791,93604638,+,MTF2
1940020,exome,chr15,-,65295036,65295085,MTFMT,exonic,,GOOD,NO,15,65293849,65321977,-,MTFMT.1
3940215,exome,chr15,-,65295480,65295529,MTFMT,exonic,,GOOD,NO,15,65293849,65321977,-,MTFMT.2
6770348,exome,chr8,+,66622441,66622490,MTFR1,exonic,,GOOD,NO,8,66556887,66622798,+,MTFR1
1660270,exome,chr14,+,64921581,64924968,MTHFD1,exonic,,GOOD,SPLICE,14,64854758,64926725,+,MTHFD1
6290437,exome,chr6,+,151413689,151422676,MTHFD1L,exonic,,GOOD,SPLICE,6,151186814,151423023,+,MTHFD1L
1300706,exome,chr2,+,74442226,74442275,MTHFD2,exonic,,GOOD,NO,2,74425689,74442424,+,MTHFD2.1
6620689,exome,chr2,+,74441559,74441608,MTHFD2,exonic,,GOOD,NO,2,74425689,74442424,+,MTHFD2.2
5310161,exome,chr4,+,75168698,75168747,MTHFD2L,exonic,,GOOD,NO,4,75023828,75168814,+,MTHFD2L
3990477,exome,chr1,-,11846998,11847047,MTHFR,exonic,,GOOD,NO,1,11845786,11866160,-,MTHFR
50681,exome,chr16,-,86564872,86564921,MTHFSD,exonic,,GOOD,NO,16,86563781,86588841,-,MTHFSD
2230403,exome,chr2,-,55464537,55467168,MTIF2,exonic,,GOOD,SPLICE,2,55463755,55496384,-,MTIF2
6560181,exome,chr13,-,28011393,28014157,MTIF3,exonic,,GOOD,SPLICE,13,28009775,28024739,-,MTIF3
2360121,exome,chr11,-,68506188,68506237,TESMIN,exonic,,GOOD,NO,11,68474907,68518988,-,TESMIN
3120452,exome,chr15,-,31231485,31231534,MTMR10,exonic,,GOOD,NO,15,31231143,31283807,-,MTMR10
4810433,exome,chr15,+,31235173,31235222,FAN1,exonic,,GOOD,NO,15,31196054,31235310,+,FAN1.1
3890138,exome,chr1,-,149900686,149900735,MTMR11,exonic,,GOOD,NO,1,149900542,149908791,-,MTMR11
6590685,exome,chr5,-,32227756,32227805,MTMR12,exonic,,GOOD,NO,5,32227112,32313114,-,MTMR12
1260373,exome,chr3,+,9743970,9744019,MTMR14,exonic,,GOOD,NO,3,9691116,9744078,+,MTMR14.1
2470068,exome,chr3,+,9743784,9743833,MTMR14,exonic,,GOOD,NO,3,9691116,9744078,+,MTMR14.2
4220121,exome,chr3,+,9739444,9739493,MTMR14,exonic,,GOOD,NO,3,9691116,9744078,+,MTMR14.3
6980377,exome,chr15,+,31234758,31234807,FAN1,exonic,,GOOD,NO,15,31196054,31235310,+,FAN1.2
3190768,exome,chr11,-,95566610,95566659,MTMR2,exonic,,GOOD,NO,11,95566043,95657371,-,MTMR2.1
4150739,exome,chr11,-,95566176,95566225,MTMR2,exonic,,GOOD,NO,11,95566043,95657371,-,MTMR2.2
460039,exome,chr22,+,30423553,30423602,MTMR3,exonic,,GOOD,NO,22,30279157,30426857,+,MTMR3.1
1500136,exome,chr22,+,30426106,30426155,MTMR3,exonic,,GOOD,NO,22,30279157,30426857,+,MTMR3.2
5720577,exome,chr22,+,30422977,30423026,MTMR3,exonic,,GOOD,NO,22,30279157,30426857,+,MTMR3.3
2120068,exome,chr17,-,56567159,56567208,MTMR4,exonic,,GOOD,NO,17,56566892,56595251,-,MTMR4
160026,exome,chr13,-,25821538,25821587,MTMR6,exonic,,GOOD,NO,13,25820340,25861704,-,MTMR6
6960014,exome,chr8,+,11185430,11185479,MTMR9,exonic,,GOOD,NO,8,11141999,11185654,+,MTMR9
2760671,exome,chr6,+,74211086,74211135,MTO1,exonic,,GOOD,NO,6,74171453,74211179,+,MTO1.1
5130605,exome,chr6,+,74210306,74210355,MTO1,exonic,,GOOD,NO,6,74171453,74211179,+,MTO1.2
7400025,exome,chr22,+,30824916,30824965,MTFP1,exonic,,GOOD,NO,22,30821610,30825041,+,MTFP1.1
6130379,exome,chr10,-,30599208,30599257,MTPAP,exonic,,GOOD,NO,10,30598729,30638267,-,MTPAP.1
4670711,exome,chr1,+,237063755,237063804,MTR,exonic,,GOOD,NO,1,236958580,237067281,+,MTR.2
6510475,exome,chr13,-,41791303,41791352,MTRF1,exonic,,GOOD,NO,13,41790515,41837713,-,MTRF1
5550564,exome,chr6,-,153309780,153309829,MTRF1L,exonic,,GOOD,NO,6,153308500,153323950,-,MTRF1L.1
6770717,exome,chr6,-,153314037,153314086,MTRF1L,exonic,,GOOD,NO,6,153308500,153323950,-,MTRF1L.2
3120373,exome,chr5,+,7892973,7893022,MTRR,exonic,,GOOD,NO,5,7869216,7901235,+,MTRR
1510121,exome,chr8,-,125563787,125563836,MTSS1,exonic,,GOOD,NO,8,125563010,125740748,-,MTSS1.1
3170300,exome,chr8,-,125563134,125563183,MTSS1,exonic,,GOOD,NO,8,125563010,125740748,-,MTSS1.2
380725,exome,chr1,+,155181934,155181983,MTX1,exonic,,GOOD,NO,1,155178489,155183630,+,MTX1.1
2750551,exome,chr1,+,155183444,155183493,MTX1,exonic,,GOOD,NO,1,155178489,155183630,+,MTX1.2
460072,exome,chr2,+,177202367,177202416,MTX2,exonic,,GOOD,NO,2,177134122,177202753,+,MTX2.1
2480044,exome,chr2,+,177195324,177195373,MTX2,exonic,,GOOD,NO,2,177134122,177202753,+,MTX2.2
1430653,exome,chr5,-,79273049,79273098,MTX3,exonic,,GOOD,NO,5,79272538,79287088,-,MTX3
4260450,exome,chr3,-,195538684,195538733,MUC4,exonic,,GOOD,NO,3,195473637,195538844,-,MUC4.1
2490400,exome,chr11,-,1016343,1016392,MUC6,exonic,,GOOD,NO,11,1012823,1036706,-,MUC6.2
2510600,exome,chr14,+,57755867,57755916,AP5M1,exonic,,GOOD,NO,14,57735605,57756797,+,AP5M1.1
4670743,exome,chr14,+,57756587,57756636,AP5M1,exonic,,GOOD,NO,14,57735605,57756797,+,AP5M1.2
6220221,exome,chr14,+,57755965,57756014,AP5M1,exonic,,GOOD,NO,14,57735605,57756797,+,AP5M1.3
4120487,exome,chr1,-,20826009,20826058,MUL1,exonic,,GOOD,NO,1,20825940,20834674,-,MUL1.2
6100630,exome,chr19,+,1378257,1378306,MUM1,exonic,,GOOD,NO,19,1354975,1378430,+,MUM1
2850497,exome,chr11,+,65633656,65633705,MUS81,exonic,,GOOD,NO,11,65627871,65633914,+,MUS81
5890703,exome,chr6,-,49403174,49403223,MUT,exonic,,GOOD,NO,6,49398072,49431041,-,MUT
290026,exome,chr1,-,45797131,45797180,MUTYH,exonic,,GOOD,NO,1,45794913,45806142,-,MUTYH.1
5670037,exome,chr1,-,45795062,45796189,MUTYH,exonic,,GOOD,SPLICE,1,45794913,45806142,-,MUTYH.2
1440020,exome,chr16,-,88718606,88718655,MVD,exonic,,GOOD,NO,16,88718347,88729557,-,MVD
160291,exome,chr16,+,29857544,29857593,MVP,exonic,,GOOD,NO,16,29831714,29859360,+,MVP.1
3360646,exome,chr16,+,29859097,29859146,MVP,exonic,,GOOD,NO,16,29831714,29859360,+,MVP.2
1690066,exome,chr21,+,42831051,42831100,MX1,exonic,,GOOD,NO,21,42792484,42831141,+,MX1
5490470,exome,chr21,+,42780641,42780690,MX2,exonic,,GOOD,NO,21,42733949,42780869,+,MX2
670086,exome,chr2,+,70169738,70169787,MXD1,exonic,,GOOD,NO,2,70142172,70170076,+,MXD1
3710647,exome,chr4,-,2249183,2249232,MXD4,exonic,,GOOD,NO,4,2249159,2263739,-,MXD4
830093,exome,chr10,+,111985975,111986024,MXI1,exonic,,GOOD,NO,10,111967362,112047123,+,MXI1.1
2490463,exome,chr10,+,112046860,112046909,MXI1,exonic,,GOOD,NO,10,111967362,112047123,+,MXI1.2
2970594,exome,chr19,+,54379297,54379346,MYADM,exonic,,GOOD,NO,19,54368837,54379689,+,MYADM.1
2970730,exome,chr19,+,54379429,54379478,MYADM,exonic,,GOOD,NO,19,54368837,54379689,+,MYADM.2
4120743,exome,chr2,-,33951587,33951636,MYADML,exonic,,GOOD,NO,2,33951127,33953284,-,MYADML
7380670,exome,chr6,+,135540160,135540209,MYB,exonic,,GOOD,NO,6,135502452,135540311,+,MYB
6940768,exome,chr11,-,47353087,47353136,MYBPC3,exonic,,GOOD,NO,11,47352956,47374253,-,MYBPC3
6270646,exome,chr8,+,128753012,128753061,MYC,exonic,,GOOD,NO,8,128748314,128753680,+,MYC.1
6550600,exome,chr8,+,128753262,128753311,MYC,exonic,,GOOD,NO,8,128748314,128753680,+,MYC.2
6650451,exome,chr13,-,77619234,77619283,MYCBP2,exonic,,GOOD,NO,13,77618791,77901177,-,MYCBP2
4560576,exome,chr3,+,38184134,38184183,MYD88,exonic,,GOOD,NO,3,38179968,38184512,+,MYD88
520608,exome,chr15,-,48432802,48432851,MYEF2,exonic,,GOOD,NO,15,48431624,48470558,-,MYEF2
1510458,exome,chr22,-,36677611,36677660,MYH9,exonic,,GOOD,NO,22,36677322,36784112,-,MYH9.1
6620136,exome,chr22,-,36677780,36677829,MYH9,exonic,,GOOD,NO,22,36677322,36784112,-,MYH9.2
1440368,exome,chr2,-,211179645,211179694,MYL1,exonic,,GOOD,NO,2,211154867,211179895,-,MYL1
4730392,exome,chr18,+,3256115,3256164,MYL12A,exonic,,GOOD,NO,18,3247479,3256235,+,MYL12A
3460010,exome,chr4,+,674882,675683,MYL5,exonic,,GOOD,SPLICE,4,671710,675817,+,MYL5.1
6110577,exome,chr4,+,674905,675706,MYL5,exonic,,GOOD,SPLICE,4,671710,675817,+,MYL5.2
1110338,exome,chr12,+,56555182,56555231,MYL6,exonic,,GOOD,NO,12,56552044,56555366,+,MYL6.1
6770309,exome,chr12,+,56555174,56555223,MYL6,exonic,,GOOD,NO,12,56552044,56555366,+,MYL6.2
6840056,exome,chr12,+,56551486,56551681,MYL6B,exonic,,GOOD,SPLICE,12,56546203,56551771,+,MYL6B
4830424,exome,chr6,+,16148112,16148161,MYLIP,exonic,,GOOD,NO,6,16129316,16148478,+,MYLIP
3420634,exome,chr3,+,169504854,169504903,MYNN,exonic,,GOOD,NO,3,169490852,169507504,+,MYNN
4670131,exome,chr5,-,16665479,16665528,MYO10,exonic,,GOOD,NO,5,16662015,16936385,-,MYO10
1500669,exome,chr2,+,192289256,192289305,MYO1B,exonic,,GOOD,NO,2,192110106,192290115,+,MYO1B.1
650379,exome,chr15,-,59429397,59429446,MYO1E,exonic,,GOOD,NO,15,59428167,59665071,-,MYO1E
5810471,exome,chr19,-,8586294,8586343,MYO1F,exonic,,GOOD,NO,19,8585673,8642331,-,MYO1F
3450195,exome,chr7,-,45002435,45002484,MYO1G,exonic,,GOOD,NO,7,45002259,45018704,-,MYO1G
1570056,exome,chr15,-,52605472,52605521,MYO5A,exonic,,GOOD,NO,15,52599479,52821247,-,MYO5A
6860736,exome,chr11,+,76925939,76925988,MYO7A,exonic,,GOOD,NO,11,76839309,76926286,+,MYO7A
1690288,exome,chr15,-,72118702,72118751,MYO9A,exonic,,GOOD,NO,15,72118360,72410440,-,MYO9A
3360408,exome,chr19,+,17323853,17323902,MYO9B,exonic,,GOOD,NO,19,17186590,17324104,+,MYO9B
4670592,exome,chr10,-,95066645,95066694,MYOF,exonic,,GOOD,NO,10,95066185,95242074,-,MYOF.3
160692,exome,chr18,-,3066866,3066915,MYOM1,exonic,,GOOD,NO,18,3066804,3220106,-,MYOM1
4050717,exome,chr8,+,2093182,2093231,MYOM2,exonic,,GOOD,NO,8,1993157,2093380,+,MYOM2
3140202,exome,chr19,-,46393361,46393410,MYPOP,exonic,,GOOD,NO,19,46393280,46405862,-,MYPOP
4060041,exome,chr16,+,31142528,31142577,KAT8,exonic,,GOOD,NO,16,31128984,31142714,+,KAT8
1770468,exome,chr17,+,47906249,47906298,KAT7,exonic,,GOOD,NO,17,47865980,47906458,+,KAT7.2
3930195,exome,chr8,-,41788540,41788589,KAT6A,exonic,,GOOD,NO,8,41786996,41909544,-,KAT6A
1030053,exome,chr19,-,59073370,59073419,MZF1,exonic,,GOOD,NO,19,59073283,59084942,-,MZF1
2650408,exome,chr4,+,40156212,40156261,N4BP2,exonic,,GOOD,NO,4,40058523,40159872,+,N4BP2.1
5810367,exome,chr4,+,40156924,40156973,N4BP2,exonic,,GOOD,NO,4,40058523,40159872,+,N4BP2.2
620112,exome,chr13,-,32976188,32976237,N4BP2L1,exonic,,GOOD,NO,13,32974859,33002315,-,N4BP2L1.1
6550133,exome,chr13,-,32976191,32976240,N4BP2L1,exonic,,GOOD,NO,13,32974859,33002315,-,N4BP2L1.2
6040192,exome,chr13,-,33091350,33091399,N4BP2L2,exonic,,GOOD,NO,13,33006624,33113022,-,N4BP2L2.2
7200097,exome,chr13,-,33012827,33016526,N4BP2L2,exonic,,GOOD,SPLICE,13,33006624,33113022,-,N4BP2L2.3
3450739,exome,chr13,-,21303192,21303241,EEF1AKMT1,exonic,,GOOD,NO,13,21303069,21348097,-,EEF1AKMT1
620639,exome,chr4,-,76841120,76841931,NAAA,exonic,,GOOD,SPLICE,4,76831807,76862166,-,NAAA.1
5130176,exome,chr4,-,76841064,76841113,NAAA,exonic,,GOOD,NO,4,76831807,76862166,-,NAAA.2
4120626,exome,chr11,-,64812406,64812455,NAALADL1,exonic,,GOOD,NO,11,64812294,64826009,-,NAALADL1
6250040,exome,chr2,+,191557031,191557080,NAB1,exonic,,GOOD,NO,2,191513620,191557492,+,NAB1
6250440,exome,chr12,+,57489035,57489084,NAB2,exonic,,GOOD,NO,12,57482676,57489259,+,NAB2
3610064,exome,chr12,-,57106606,57106655,NACA,exonic,,GOOD,NO,12,57106210,57119326,-,NACA.1
6180066,exome,chr12,-,57106971,57107366,NACA,exonic,,GOOD,SPLICE,12,57106210,57119326,-,NACA.2
5490121,exome,chr17,-,59668169,59668218,NACA2,exonic,,GOOD,NO,17,59667793,59668563,-,NACA2
3830136,exome,chr8,+,102381258,102381307,NACAP1,exonic,,GOOD,NO,8,102381120,102381823,+,NACAP1
630706,exome,chr9,-,138903303,138903352,NACC2,exonic,,GOOD,NO,9,138898382,138987131,-,NACC2.2
4220739,exome,chr9,-,138903564,138903613,NACC2,exonic,,GOOD,NO,9,138898382,138987131,-,NACC2.3
6980753,exome,chr1,-,1683100,1683149,NADK,exonic,,GOOD,NO,1,1682670,1711508,-,NADK
