ProbeID,Exome,Chr,Strand,From,To,Gene,Type,Max_MAF,Comment,Extra_Comment,CHR,TxStart,TxEnd,Gene_strand
6520739,exome,chr2,+,44436390,44436439,PPM1B,exonic,,GOOD,NO,2,44395941,44461742,+
5690554,exome,chr17,+,58741641,58741690,PPM1D,exonic,,GOOD,NO,17,58677543,58743640,+
240348,exome,chr22,-,22273826,22273875,PPM1F,exonic,,GOOD,NO,22,22273791,22307250,-
3140008,exome,chr2,-,27604099,27604148,PPM1G,exonic,,GOOD,NO,2,27604065,27632550,-
450414,exome,chr12,-,63038037,63038086,PPM1H,exonic,,GOOD,NO,12,63037762,63328665,-
5870189,exome,chr4,-,89183148,89183197,PPM1K,exonic,,GOOD,NO,4,89178760,89205983,-
7160593,exome,chr4,-,89183865,89186188,PPM1K,exonic,,GOOD,SPLICE,4,89178760,89205983,-
7150253,exome,chr3,+,52284536,52284585,PPM1M,exonic,,GOOD,NO,3,52279808,52284615,+
1110192,exome,chr8,+,94937843,94937892,PDP1,exonic,,GOOD,NO,8,94929082,94938296,+
830411,exome,chr11,+,73965547,73965596,PPME1,exonic,,GOOD,NO,11,73882107,73965748,+
3120609,exome,chr1,+,161140828,161140877,PPOX,exonic,,GOOD,NO,1,161136180,161141010,+
3990368,exome,chr11,-,67166414,67166463,PPP1CA,exonic,,GOOD,NO,11,67165651,67169376,-
4210414,exome,chr11,-,67165968,67166017,PPP1CA,exonic,,GOOD,NO,11,67165651,67169376,-
5720017,exome,chr2,+,29024144,29024193,PPP1CB,exonic,,GOOD,NO,2,28974613,29025806,+
6200369,exome,chr2,+,29025301,29025350,PPP1CB,exonic,,GOOD,NO,2,28974613,29025806,+
2760292,exome,chr12,-,111157897,111157946,PPP1CC,exonic,,GOOD,NO,12,111157612,111180783,-
6480474,exome,chr6,-,30568481,30568530,PPP1R10,exonic,,GOOD,NO,6,30568176,30585084,-
620376,exome,chr6,+,30037919,30037968,PPP1R11,exonic,,GOOD,NO,6,30034931,30038108,+
4010400,exome,chr12,-,80168271,80168319,PPP1R12A,exonic,,GOOD,NO,12,80167342,80329235,-
2000014,exome,chr1,+,202536950,202538314,PPP1R12B,exonic,,GOOD,SPLICE,1,202317829,202557697,+
3450220,exome,chr19,-,55602560,55602609,PPP1R12C,exonic,,GOOD,NO,19,55602280,55628968,-
1240176,exome,chr19,-,45883138,45883187,PPP1R13L,exonic,,GOOD,NO,19,45882891,45909607,-
6020468,exome,chr19,-,38741897,38741946,PPP1R14A,exonic,,GOOD,NO,19,38741876,38747231,-
5290097,exome,chr11,-,64012161,64012210,PPP1R14B,exonic,,GOOD,NO,11,64011950,64014413,-
1340600,exome,chr19,+,49379202,49379251,PPP1R15A,exonic,,GOOD,NO,19,49375648,49379319,+
5670609,exome,chr1,-,204372955,204373004,PPP1R15B,exonic,,GOOD,NO,1,204372491,204380945,-
6370156,exome,chr1,-,204372619,204372668,PPP1R15B,exonic,,GOOD,NO,1,204372491,204380945,-
3140408,exome,chr8,+,145727392,145727441,PPP1R16A,exonic,,GOOD,NO,8,145722108,145727504,+
5490333,exome,chr20,+,37551471,37551520,PPP1R16B,exonic,,GOOD,NO,20,37434335,37551667,+
5720639,exome,chr17,+,37784874,37784923,PPP1R1B,exonic,,GOOD,NO,17,37783176,37792878,+
4250343,exome,chr3,-,195241609,195241658,PPP1R2,exonic,,GOOD,NO,3,195241217,195270224,-
1230068,exome,chr20,-,58512273,58512322,PPP1R3D,exonic,,GOOD,NO,20,58511886,58515352,-
3440368,exome,chr2,+,242109274,242122102,PPP1R7,exonic,,GOOD,SPLICE,2,242088987,242123065,+
2480747,exome,chr1,+,28177277,28177326,PPP1R8,exonic,,GOOD,NO,1,28157251,28178183,+
4610239,exome,chr1,+,28178098,28178147,PPP1R8,exonic,,GOOD,NO,1,28157251,28178183,+
1740240,exome,chr5,-,133532535,133532584,PPP2CA,exonic,,GOOD,NO,5,133532147,133561950,-
3190647,exome,chr5,-,133532807,133532856,PPP2CA,exonic,,GOOD,NO,5,133532147,133561950,-
270296,exome,chr8,-,30670045,30670094,PPP2CB,exonic,,GOOD,NO,8,30643125,30670352,-
3940528,exome,chr8,-,30643772,30643821,PPP2CB,exonic,,GOOD,NO,8,30643125,30670352,-
6840280,exome,chr8,-,30643442,30643491,PPP2CB,exonic,,GOOD,NO,8,30643125,30670352,-
5570767,exome,chr19,+,52729506,52729555,PPP2R1A,exonic,,GOOD,NO,19,52693054,52729678,+
5080685,exome,chr11,-,111613335,111613384,PPP2R1B,exonic,,GOOD,NO,11,111597631,111637169,-
3710594,exome,chr8,+,26228358,26228407,PPP2R2A,exonic,,GOOD,NO,8,26149006,26230195,+
620369,exome,chr5,-,146414732,146414781,PPP2R2B,exonic,,GOOD,NO,5,145969066,146461083,-
1010379,exome,chr10,+,133757472,133757521,PPP2R2D,exonic,,GOOD,NO,10,133747954,133773338,+
5420747,exome,chr10,+,133769667,133769716,PPP2R2D,exonic,,GOOD,NO,10,133747954,133773338,+
3420519,exome,chr3,+,135866170,135866219,PPP2R3A,exonic,,GOOD,NO,3,135684514,135866752,+
6560152,exome,chr3,+,135866116,135866165,PPP2R3A,exonic,,GOOD,NO,3,135684514,135866752,+
1820072,exome,chr14,-,35564270,35564319,PPP2R3C,exonic,,GOOD,NO,14,35554673,35591749,-
5270138,exome,chr14,-,35554825,35554874,PPP2R3C,exonic,,GOOD,NO,14,35554673,35591749,-
1940538,exome,chr9,+,131910964,131911013,PTPA,exonic,,GOOD,NO,9,131873227,131911225,+
6040114,exome,chr9,+,131911152,131911201,PTPA,exonic,,GOOD,NO,9,131873227,131911225,+
5870746,exome,chr1,+,212534873,212534922,PPP2R5A,exonic,,GOOD,NO,1,212458878,212535205,+
3290386,exome,chr11,+,64701704,64701753,PPP2R5B,exonic,,GOOD,NO,11,64692142,64701950,+
150356,exome,chr14,+,102360877,102368084,PPP2R5C,exonic,,GOOD,SPLICE,14,102228134,102394328,+
780068,exome,chr14,+,102368204,102372765,PPP2R5C,exonic,,GOOD,SPLICE,14,102228134,102394328,+
5090035,exome,chr6,+,42979773,42979822,PPP2R5D,exonic,,GOOD,NO,6,42952236,42980083,+
7160626,exome,chr14,-,63841611,63841660,PPP2R5E,exonic,,GOOD,NO,14,63840609,64010079,-
2940537,exome,chr4,-,101945325,101945374,PPP3CA,exonic,,GOOD,NO,4,101944586,102268628,-
4290475,exome,chr4,-,101944857,101944906,PPP3CA,exonic,,GOOD,NO,4,101944586,102268628,-
7400546,exome,chr10,-,75196711,75196760,PPP3CB,exonic,,GOOD,NO,10,75196185,75255782,-
5690382,exome,chr8,+,22398199,22398248,PPP3CC,exonic,,GOOD,NO,8,22298482,22398657,+
6200768,exome,chr2,-,68406297,68406346,PPP3R1,exonic,,GOOD,NO,2,68405988,68479651,-
4280291,exome,chr16,+,30096477,30096526,PPP4C,exonic,,GOOD,NO,16,30087296,30096698,+
2060286,exome,chr18,-,9547002,9547051,PPP4R1,exonic,,GOOD,NO,18,9546788,9614605,-
5560020,exome,chr18,-,9547241,9547290,PPP4R1,exonic,,GOOD,NO,18,9546788,9614605,-
5960746,exome,chr3,+,73114815,73114864,PPP4R2,exonic,,GOOD,NO,3,73045893,73118352,+
670408,exome,chr9,-,127911477,127911526,PPP6C,exonic,,GOOD,NO,9,127908851,127952218,-
3870255,exome,chr1,+,244871828,244871877,DESI2,exonic,,GOOD,NO,1,244816349,244872336,+
380541,exome,chr22,-,41999282,41999331,DESI1,exonic,,GOOD,NO,22,41994031,42017061,-
7160100,exome,chr10,+,103909764,103909813,PPRC1,exonic,,GOOD,NO,10,103892750,103910090,+
7200041,exome,chr1,-,40538523,40538572,PPT1,exonic,,GOOD,NO,1,40538381,40563142,-
1090546,exome,chr12,-,110972262,110972311,PPTC7,exonic,,GOOD,NO,12,110972236,111021064,-
770379,exome,chr5,+,64878980,64879029,PPWD1,exonic,,GOOD,NO,5,64859062,64883376,+
4640131,exome,chr18,-,77662567,77662616,PQLC1,exonic,,GOOD,NO,18,77662419,77711653,-
7000382,exome,chr2,+,11318519,11318568,PQLC3,exonic,,GOOD,NO,2,11295497,11318998,+
2640441,exome,chr8,-,8175360,8175409,SGK223,exonic,,GOOD,NO,8,8175257,8239344,-
2490072,exome,chr19,-,8555073,8555233,PRAM1,exonic,,GOOD,SPLICE,19,8554939,8567538,-
2070494,exome,chr15,-,91509501,91509550,PRC1,exonic,,GOOD,NO,15,91509267,91537881,-
1430243,exome,chr1,+,156761490,156761539,PRCC,exonic,,GOOD,NO,1,156737273,156770609,+
6520156,exome,chr1,+,156770343,156770392,PRCC,exonic,,GOOD,NO,1,156737273,156770609,+
1660300,exome,chr11,-,82535475,82535524,PRCP,exonic,,GOOD,NO,11,82533982,82612782,-
6110386,exome,chr11,-,82535585,82535634,PRCP,exonic,,GOOD,NO,11,82533982,82612782,-
6220288,exome,chr6,+,106557601,106557650,PRDM1,exonic,,GOOD,NO,6,106534194,106557814,+
670128,exome,chr11,-,129769984,129770033,PRDM10,exonic,,GOOD,NO,11,129769600,129872730,-
2070753,exome,chr11,-,129770556,129770605,PRDM10,exonic,,GOOD,NO,11,129769600,129872730,-
3710131,exome,chr1,+,14143010,14143059,PRDM2,exonic,,GOOD,NO,1,14026734,14151574,+
20243,exome,chr12,-,108126736,108126785,PRDM4,exonic,,GOOD,NO,12,108126642,108154914,-
7040431,exome,chr4,+,81125156,81125205,PRDM8,exonic,,GOOD,NO,4,81106423,81125482,+
6180446,exome,chr1,-,45976969,45977018,PRDX1,exonic,,GOOD,NO,1,45976706,45988562,-
6250280,exome,chr1,-,45977047,45980188,PRDX1,exonic,,GOOD,SPLICE,1,45976706,45988562,-
5960674,exome,chr19,-,12911870,12912008,PRDX2,exonic,,GOOD,SPLICE,19,12907633,12912724,-
6550064,exome,chr19,-,12911882,12912020,PRDX2,exonic,,GOOD,SPLICE,19,12907633,12912724,-
5570292,exome,chr10,-,120928016,120928708,PRDX3,exonic,,GOOD,SPLICE,10,120927210,120938377,-
5820020,exome,chr10,-,120928850,120931938,PRDX3,exonic,,GOOD,SPLICE,10,120927210,120938377,-
520750,exome,chr11,+,64088174,64088223,PRDX5,exonic,,GOOD,NO,11,64085559,64089295,+
2630056,exome,chr11,+,64088516,64089082,PRDX5,exonic,,GOOD,SPLICE,11,64085559,64089295,+
3310564,exome,chr11,+,64088508,64089074,PRDX5,exonic,,GOOD,SPLICE,11,64085559,64089295,+
7550343,exome,chr1,+,173457714,173457763,PRDX6,exonic,,GOOD,NO,1,173446485,173457946,+
2060274,exome,chr2,-,27353815,27353864,PREB,exonic,,GOOD,NO,2,27353624,27357542,-
6220379,exome,chr5,+,176733734,176733783,PRELID1,exonic,,GOOD,NO,5,176730762,176733960,+
6940356,exome,chr6,-,105725920,105725969,PREP,exonic,,GOOD,NO,6,105725441,105850999,-
5310204,exome,chr2,-,44546558,44546607,PREPL,exonic,,GOOD,NO,2,44544747,44589001,-
3780139,exome,chr20,-,47241146,47241195,PREX1,exonic,,GOOD,NO,20,47240792,47444420,-
4670193,exome,chr10,-,72357384,72357433,PRF1,exonic,,GOOD,NO,10,72357103,72362531,-
5960343,exome,chr20,-,62189568,62189617,HELZ2,exonic,,GOOD,NO,20,62189438,62205592,-
1770224,exome,chr12,-,42853109,42853158,PRICKLE1,exonic,,GOOD,NO,12,42852139,42983572,-
1570168,exome,chr3,-,64079791,64079840,PRICKLE2,exonic,,GOOD,NO,3,64079525,64211131,-
2140273,exome,chr12,-,57132296,57133113,PRIM1,exonic,,GOOD,SPLICE,12,57125363,57146146,-
6200390,exome,chr12,-,57135285,57135334,PRIM1,exonic,,GOOD,NO,12,57125363,57146146,-
4150079,exome,chr5,-,40759754,40759803,PRKAA1,exonic,,GOOD,NO,5,40759480,40798297,-
6980750,exome,chr5,-,40759986,40760035,PRKAA1,exonic,,GOOD,NO,5,40759480,40798297,-
1260440,exome,chr12,+,120119208,120119257,PRKAB1,exonic,,GOOD,NO,12,120105760,120119429,+
5860307,exome,chr1,-,146626944,146626993,PRKAB2,exonic,,GOOD,NO,1,146626684,146644168,-
3830025,exome,chr1,+,84662305,84662354,PRKACB,exonic,,GOOD,NO,1,84543657,84704181,+
5670156,exome,chr1,+,84663486,84668393,PRKACB,exonic,,GOOD,SPLICE,1,84543657,84704181,+
2140066,exome,chr12,-,49396594,49396643,PRKAG1,exonic,,GOOD,NO,12,49396054,49412629,-
6860092,exome,chr12,-,49396415,49396464,PRKAG1,exonic,,GOOD,NO,12,49396054,49412629,-
1050196,exome,chr7,-,151254202,151254251,PRKAG2,exonic,,GOOD,NO,7,151253200,151574316,-
3120279,exome,chr7,-,151254266,151254315,PRKAG2,exonic,,GOOD,NO,7,151253200,151574316,-
130368,exome,chr17,+,66528081,66528130,PRKAR1A,exonic,,GOOD,NO,17,66409763,66547457,+
4290170,exome,chr3,-,48788121,48788170,PRKAR2A,exonic,,GOOD,NO,3,48784011,48885283,-
6560564,exome,chr17,+,64806620,64806669,PRKCA,exonic,,GOOD,NO,17,64298925,64806862,+
3060538,exome,chr22,+,38471523,38471572,PICK1,exonic,,GOOD,NO,22,38453261,38471708,+
4490373,exome,chr16,+,24196505,24196822,PRKCB,exonic,,GOOD,SPLICE,16,23847299,24231932,+
6840615,exome,chr16,+,24231515,24231564,PRKCB,exonic,,GOOD,NO,16,23847299,24231932,+
2190411,exome,chr16,+,24202486,24202535,PRKCB,exonic,,GOOD,NO,16,23847299,24231932,+
3460564,exome,chr16,+,24231287,24231336,PRKCB,exonic,,GOOD,NO,16,23847299,24231932,+
5090563,exome,chr16,+,24227060,24227109,PRKCB,exonic,,GOOD,NO,16,23847299,24231932,+
4230626,exome,chr3,+,53226404,53226453,PRKCD,exonic,,GOOD,NO,3,53195222,53226733,+
7550307,exome,chr11,-,6340363,6340412,PRKCDBP,exonic,,GOOD,NO,11,6340175,6341740,-
3290731,exome,chr14,+,62017364,62017413,PRKCH,exonic,,GOOD,NO,14,61788160,62017698,+
3930561,exome,chr3,+,170023474,170023523,PRKCI,exonic,,GOOD,NO,3,169940219,170023770,+
4640576,exome,chr10,-,6469397,6469446,PRKCQ,exonic,,GOOD,NO,10,6436058,6622608,-
630280,exome,chr19,+,11561694,11561743,PRKCSH,exonic,,GOOD,NO,19,11546077,11561782,+
2850639,exome,chr19,+,11559923,11559972,PRKCSH,exonic,,GOOD,NO,19,11546077,11561782,+
130551,exome,chr1,+,2116113,2116385,PRKCZ,exonic,,GOOD,SPLICE,1,1981908,2116834,+
650711,exome,chr1,+,2036277,2036326,PRKCZ,exonic,,GOOD,NO,1,1981908,2116834,+
2750324,exome,chr1,+,2116743,2116792,PRKCZ,exonic,,GOOD,NO,1,1981908,2116834,+
990138,exome,chr19,-,47177915,47177964,PRKD2,exonic,,GOOD,NO,19,47177572,47220384,-
6510446,exome,chr19,-,47177981,47178327,PRKD2,exonic,,GOOD,SPLICE,19,47177572,47220384,-
4810450,exome,chr2,-,37479212,37479261,PRKD3,exonic,,GOOD,NO,2,37477645,37544222,-
770390,exome,chr8,-,48685772,48685821,PRKDC,exonic,,GOOD,NO,8,48685668,48872743,-
3390152,exome,chr8,-,48686402,48686451,PRKDC,exonic,,GOOD,NO,8,48685668,48872743,-
3850020,exome,chr8,-,48691631,48694964,PRKDC,exonic,,GOOD,SPLICE,8,48685668,48872743,-
5490445,exome,chr8,-,48694726,48694775,PRKDC,exonic,,GOOD,NO,8,48685668,48872743,-
770021,exome,chr2,-,179296403,179296452,PRKRA,exonic,,GOOD,NO,2,179296140,179315967,-
1820253,exome,chr11,-,76061294,76061343,THAP12,exonic,,GOOD,NO,11,76061000,76092009,-
3460669,exome,chr19,+,50188219,50188268,PRMT1,exonic,,GOOD,NO,19,50180408,50191707,+
6400138,exome,chr19,+,50189966,50191450,PRMT1,exonic,,GOOD,SPLICE,19,50180408,50191707,+
2450553,exome,chr4,-,148559717,148559766,PRMT9,exonic,,GOOD,NO,4,148558935,148605381,-
1470392,exome,chr21,+,48084308,48084357,PRMT2,exonic,,GOOD,NO,21,48055506,48085036,+
2640161,exome,chr21,+,48056406,48056455,PRMT2,exonic,,GOOD,NO,21,48055506,48085036,+
3850615,exome,chr21,+,48084522,48084571,PRMT2,exonic,,GOOD,NO,21,48055506,48085036,+
6760133,exome,chr11,+,20530556,20530605,PRMT3,exonic,,GOOD,NO,11,20409075,20530879,+
3850520,exome,chr14,-,23390000,23390049,PRMT5,exonic,,GOOD,NO,14,23389719,23398794,-
5700520,exome,chr14,-,23389897,23389946,PRMT5,exonic,,GOOD,NO,14,23389719,23398794,-
3890187,exome,chr1,+,107601283,107601332,PRMT6,exonic,,GOOD,NO,1,107599266,107601916,+
7200707,exome,chr1,+,107601433,107601482,PRMT6,exonic,,GOOD,NO,1,107599266,107601916,+
2710341,exome,chr20,+,4681163,4681212,PRNP,exonic,,GOOD,NO,20,4666796,4682234,+
3170162,exome,chr20,+,4682022,4682071,PRNP,exonic,,GOOD,NO,20,4666796,4682234,+
2600576,exome,chr1,-,44686781,44686830,ERI3,exonic,,GOOD,NO,1,44686741,44820951,-
520403,exome,chr2,+,37475816,37475865,NDUFAF7,exonic,,GOOD,NO,2,37458773,37476303,+
4490196,exome,chr17,-,27030623,27030672,PROCA1,exonic,,GOOD,NO,17,27030214,27038925,-
290181,exome,chr20,+,33764878,33764927,PROCR,exonic,,GOOD,NO,20,33759739,33765165,+
1440609,exome,chr1,+,110999802,110999851,PROK1,exonic,,GOOD,NO,1,110993787,110999976,+
1030463,exome,chr3,-,71821153,71821202,PROK2,exonic,,GOOD,NO,3,71820805,71834357,-
1070747,exome,chr20,-,5282775,5282824,PROKR2,exonic,,GOOD,NO,20,5281845,5297378,-
1070615,exome,chr5,-,177419488,177419537,PROP1,exonic,,GOOD,NO,5,177419235,177423243,-
6420008,exome,chr3,-,93592084,93592133,PROS1,exonic,,GOOD,NO,3,93591880,93692934,-
1050039,exome,chr8,+,37636879,37636928,PROSC,exonic,,GOOD,NO,8,37620100,37637286,+
5860327,exome,chr10,+,13672379,13672428,PRPF18,exonic,,GOOD,NO,10,13628938,13672868,+
7050189,exome,chr11,-,60658388,60658437,PRPF19,exonic,,GOOD,NO,11,60658019,60674061,-
2260615,exome,chr1,+,150325392,150325441,PRPF3,exonic,,GOOD,NO,1,150293927,150325704,+
4390370,exome,chr1,+,52881049,52882359,PRPF38A,exonic,,GOOD,SPLICE,1,52870218,52883992,+
4760725,exome,chr1,+,109243874,109243923,PRPF38B,exonic,,GOOD,NO,1,109234931,109244422,+
6100441,exome,chr9,+,116054728,116054777,PRPF4,exonic,,GOOD,NO,9,116037913,116055185,+
650068,exome,chr2,-,153572633,153573911,PRPF40A,exonic,,GOOD,SPLICE,2,153508106,153573975,-
4890209,exome,chr2,-,153533106,153533155,PRPF40A,exonic,,GOOD,NO,2,153508106,153573975,-
7160671,exome,chr20,+,62642657,62642706,PRPF6,exonic,,GOOD,NO,20,62612430,62664453,+
6060349,exome,chr17,-,1554069,1554118,PRPF8,exonic,,GOOD,NO,17,1553922,1588176,-
4590669,exome,chr6,-,42664555,42664604,PRPH2,exonic,,GOOD,NO,6,42664332,42690358,-
6130747,exome,chr17,-,74307195,74307244,PRPSAP1,exonic,,GOOD,NO,17,74306867,74350230,-
290112,exome,chr17,+,18834147,18834196,PRPSAP2,exonic,,GOOD,NO,17,18759611,18834599,+
5890669,exome,chr17,+,18834029,18834078,PRPSAP2,exonic,,GOOD,NO,17,18759611,18834599,+
3890300,exome,chr12,+,53840321,53840370,PRR13,exonic,,GOOD,NO,12,53835432,53840427,+
6960471,exome,chr12,+,53836486,53837342,PRR13,exonic,,GOOD,SPLICE,12,53835432,53840427,+
7570711,exome,chr16,+,30667635,30667684,PRR14,exonic,,GOOD,NO,16,30662022,30667761,+
3170255,exome,chr19,+,42814609,42814658,PRR19,exonic,,GOOD,NO,19,42806283,42814973,+
3930754,exome,chr6,+,30531367,30531416,PRR3,exonic,,GOOD,NO,6,30524485,30532473,+
5670458,exome,chr6,+,30531351,30531400,PRR3,exonic,,GOOD,NO,6,30524485,30532473,+
7040397,exome,chr5,+,126890272,126890321,PRRC1,exonic,,GOOD,NO,5,126853300,126890780,+
2230114,exome,chr11,+,32875792,32875841,PRRG4,exonic,,GOOD,NO,11,32851480,32879669,+
5810689,exome,chr11,+,32874931,32874980,PRRG4,exonic,,GOOD,NO,11,32851480,32879669,+
6350112,exome,chr16,+,29826990,29827039,PRRT2,exonic,,GOOD,NO,16,29823408,29827202,+
4780373,exome,chr16,+,2871501,2871550,PRSS21,exonic,,GOOD,NO,16,2867163,2871723,+
4830431,exome,chr3,-,46871894,46871943,PRSS42,exonic,,GOOD,NO,3,46871893,46875585,-
1170598,exome,chr21,-,19642138,19642187,TMPRSS15,exonic,,GOOD,NO,21,19641432,19775970,-
6420521,exome,chr1,+,151007844,151007893,PRUNE,exonic,,GOOD,NO,1,150980866,151008189,+
6200086,exome,chr10,-,73576128,73576177,PSAP,exonic,,GOOD,NO,10,73576039,73611132,-
7650333,exome,chr10,-,73576125,73576174,PSAP,exonic,,GOOD,NO,10,73576039,73611132,-
6860719,exome,chr17,-,76670361,76670410,CYTH1,exonic,,GOOD,NO,17,76670128,76778424,-
990747,exome,chr19,+,48981714,48981763,CYTH2,exonic,,GOOD,NO,19,48972464,48985571,+
5390577,exome,chr19,+,48982434,48982483,CYTH2,exonic,,GOOD,NO,19,48972464,48985571,+
6510524,exome,chr22,+,37711220,37711269,CYTH4,exonic,,GOOD,NO,22,37678423,37711389,+
1980523,exome,chr2,-,158271366,158271415,CYTIP,exonic,,GOOD,NO,2,158271130,158300604,-
2680386,exome,chr2,-,158271573,158271622,CYTIP,exonic,,GOOD,NO,2,158271130,158300604,-
4730131,exome,chr2,+,113960386,113960435,PSD4,exonic,,GOOD,NO,2,113931559,113960677,+
5700538,exome,chr14,+,73678625,73683857,PSEN1,exonic,,GOOD,SPLICE,14,73603142,73690399,+
20040,exome,chr1,+,227083287,227083336,PSEN2,exonic,,GOOD,NO,1,227058272,227083804,+
4040605,exome,chr1,+,227083617,227083666,PSEN2,exonic,,GOOD,NO,1,227058272,227083804,+
1110100,exome,chr19,+,36237705,36237754,PSENEN,exonic,,GOOD,NO,19,36236477,36238056,+
5310747,exome,chr9,-,15464349,15464398,PSIP1,exonic,,GOOD,NO,9,15464064,15511017,-
4060491,exome,chr16,+,67963289,67963338,PSKH1,exonic,,GOOD,NO,16,67927174,67963581,+
3370543,exome,chr11,-,14541863,14541912,PSMA1,exonic,,GOOD,NO,11,14526421,14665180,-
7560025,exome,chr11,-,14526769,14529225,PSMA1,exonic,,GOOD,SPLICE,11,14526421,14665180,-
2140470,exome,chr7,-,42956646,42956695,PSMA2,exonic,,GOOD,NO,7,42956461,42971805,-
3460324,exome,chr14,+,58724648,58724697,PSMA3,exonic,,GOOD,NO,14,58711522,58738727,+
5720327,exome,chr14,+,58730435,58730484,PSMA3,exonic,,GOOD,NO,14,58711522,58738727,+
4040711,exome,chr15,+,78838040,78838089,PSMA4,exonic,,GOOD,NO,15,78832746,78841563,+
5080451,exome,chr1,-,109944691,109952577,PSMA5,exonic,,GOOD,SPLICE,1,109941652,109969108,-
5080326,exome,chr14,+,35786514,35786563,PSMA6,exonic,,GOOD,NO,14,35747763,35786685,+
7040470,exome,chr14,+,35777229,35777278,PSMA6,exonic,,GOOD,NO,14,35747763,35786685,+
2760376,exome,chr6,-,170844338,170844387,PSMB1,exonic,,GOOD,NO,6,170844203,170862417,-
2000445,exome,chr16,-,67968461,67968510,PSMB10,exonic,,GOOD,NO,16,67968406,67970780,-
610138,exome,chr1,-,36074859,36074908,PSMB2,exonic,,GOOD,NO,1,36065142,36107445,-
3710332,exome,chr17,+,36918702,36918751,PSMB3,exonic,,GOOD,NO,17,36908965,36920484,+
580494,exome,chr1,+,151373734,151373783,PSMB4,exonic,,GOOD,NO,1,151372040,151374412,+
510315,exome,chr14,-,23495370,23495419,PSMB5,exonic,,GOOD,NO,14,23495059,23504429,-
2360682,exome,chr17,+,4701667,4701716,PSMB6,exonic,,GOOD,NO,17,4699438,4701798,+
1780543,exome,chr9,-,127115987,127119090,PSMB7,exonic,,GOOD,SPLICE,9,127115743,127177752,-
3180026,exome,chr6,-,32811648,32811697,PSMB8,exonic,,GOOD,NO,6,32808493,32812712,-
3420632,exome,chr6,-,32808616,32808665,PSMB8,exonic,,GOOD,NO,6,32808493,32812712,-
7210326,exome,chr6,-,32808665,32808714,PSMB8,exonic,,GOOD,NO,6,32808493,32812712,-
6450692,exome,chr6,+,32827377,32827426,PSMB9,exonic,,GOOD,NO,6,32821937,32827628,+
830608,exome,chr14,+,90722937,90725545,PSMC1,exonic,,GOOD,SPLICE,14,90722893,90738966,+
3060487,exome,chr14,+,90738882,90738931,PSMC1,exonic,,GOOD,NO,14,90722893,90738966,+
4230296,exome,chr7,+,103008360,103008409,PSMC2,exonic,,GOOD,NO,7,102987970,103009842,+
6960315,exome,chr11,-,47440364,47440413,PSMC3,exonic,,GOOD,NO,11,47440319,47448024,-
50382,exome,chr17,-,40725337,40725499,PSMC3IP,exonic,,GOOD,SPLICE,17,40724327,40729849,-
5360646,exome,chr19,+,40478281,40478330,PSMC4,exonic,,GOOD,NO,19,40476911,40487671,+
6180440,exome,chr19,+,40477087,40477136,PSMC4,exonic,,GOOD,NO,19,40476911,40487671,+
6580646,exome,chr17,+,61909143,61909297,PSMC5,exonic,,GOOD,SPLICE,17,61904769,61909387,+
4780538,exome,chr14,+,53194261,53194310,PSMC6,exonic,,GOOD,NO,14,53173895,53194716,+
6100762,exome,chr14,+,53187633,53187682,PSMC6,exonic,,GOOD,NO,14,53173895,53194716,+
5090647,exome,chr2,+,232035313,232035362,PSMD1,exonic,,GOOD,NO,2,231921577,232037540,+
6220615,exome,chr17,+,30807215,30807555,PSMD11,exonic,,GOOD,SPLICE,17,30771480,30810337,+
4120047,exome,chr17,-,65335458,65335507,PSMD12,exonic,,GOOD,NO,17,65334031,65362743,-
4610253,genome,chr17,-,65340878,65340927,PSMD12,exonic,,GOOD,NO,17,65334031,65362743,-
7210373,exome,chr17,-,65337151,65338333,PSMD12,exonic,,GOOD,SPLICE,17,65334031,65362743,-
1440017,exome,chr11,+,251847,251896,PSMD13,exonic,,GOOD,NO,11,236807,252984,+
7550601,exome,chr11,+,252664,252713,PSMD13,exonic,,GOOD,NO,11,236807,252984,+
2600025,exome,chr2,+,162265371,162267822,PSMD14,exonic,,GOOD,SPLICE,2,162164785,162268228,+
450403,exome,chr3,+,184026563,184026612,PSMD2,exonic,,GOOD,NO,3,184016885,184026842,+
60360,exome,chr17,+,38153898,38153947,PSMD3,exonic,,GOOD,NO,17,38137020,38154213,+
2630463,exome,chr1,+,151238883,151239012,PSMD4,exonic,,GOOD,SPLICE,1,151227196,151239954,+
5960739,exome,chr1,+,151238880,151239009,PSMD4,exonic,,GOOD,SPLICE,1,151227196,151239954,+
6110446,exome,chr1,+,151238834,151238883,PSMD4,exonic,,GOOD,NO,1,151227196,151239954,+
3060750,exome,chr9,-,123578464,123578513,PSMD5,exonic,,GOOD,NO,9,123578331,123605299,-
990184,exome,chr3,-,64004654,64004703,PSMD6,exonic,,GOOD,NO,3,63996224,64009686,-
5810070,exome,chr3,-,63996602,63999134,PSMD6,exonic,,GOOD,SPLICE,3,63996224,64009686,-
6290021,exome,chr16,+,74339749,74339798,PSMD7,exonic,,GOOD,NO,16,74330672,74340186,+
650369,exome,chr19,+,38874318,38874367,PSMD8,exonic,,GOOD,NO,19,38865189,38874464,+
2140189,exome,chr12,+,122355461,122355510,PSMD9,exonic,,GOOD,NO,12,122326636,122355771,+
150047,exome,chr14,+,24607726,24607950,PSME1,exonic,,GOOD,SPLICE,14,24605366,24608176,+
