ProbeID,Exome,Chr,Strand,From,To,Gene,Type,Max_MAF,Comment,Extra_Comment,CHR,TxStart,TxEnd,Gene_strand
2480739,exome,chr5,-,133492918,133492967,SKP1,exonic,,GOOD,NO,5,133492081,133512724,-
3610465,exome,chr5,-,133493787,133493836,SKP1,exonic,,GOOD,NO,5,133492081,133512724,-
5870154,exome,chr9,-,111629825,111629874,IKBKAP,exonic,,GOOD,NO,9,111629799,111696612,-
3850021,exome,chr11,-,104815511,104815560,CASP4,exonic,,GOOD,NO,11,104813593,104839325,-
4830242,exome,chr11,-,104839276,104839325,CASP4,exonic,,GOOD,NO,11,104813593,104839325,-
3060309,exome,chr5,-,35065242,35065291,PRLR,exonic,,GOOD,NO,5,35048860,35230691,-
2450025,exome,chr5,-,35065036,35065085,PRLR,exonic,,GOOD,NO,5,35048860,35230691,-
3370288,exome,chr22,-,39260365,39260414,CBX6,exonic,,GOOD,NO,22,39257431,39268339,-
2850066,exome,chr19,-,46192501,46192550,SNRPD2,exonic,,GOOD,NO,19,46190711,46195574,-
60537,exome,chr19,+,55998745,55998794,NAT14,exonic,,GOOD,NO,19,55996556,55998935,+
2140196,exome,chr11,-,6452886,6452935,HPX,exonic,,GOOD,NO,11,6452267,6462254,-
2320270,exome,chr14,-,70989473,70989522,ADAM20,exonic,,GOOD,NO,14,70989077,71001732,-
1050196,exome,chr7,-,151254202,151254251,PRKAG2,exonic,,GOOD,NO,7,151253200,151574316,-
4570494,exome,chrY,-,171456,171505,GTPBP6,exonic,,GOOD,NO,Y,171416,180887,-
7610092,exome,chr2,-,223158918,223158967,PAX3,exonic,,GOOD,NO,2,223064605,223163715,-
4250156,exome,chrX,+,48385562,48385611,EBP,exonic,,GOOD,NO,X,48380163,48387104,+
50309,exome,chr10,+,134019217,134019266,DPYSL4,exonic,,GOOD,NO,10,134000413,134019280,+
4250494,exome,chr19,-,11435352,11435401,RAB3D,exonic,,GOOD,NO,19,11432721,11450344,-
1340709,exome,chr13,-,67205497,67799539,PCDH9,exonic,,GOOD,SPLICE,13,66876965,67804468,-
1050541,exome,chr5,+,140433044,140433093,PCDHB1,exonic,,GOOD,NO,5,140430960,140433547,+
1190762,exome,chr20,-,48732173,48732222,UBE2V1,exonic,,GOOD,NO,20,48697660,48732496,-
1690521,exome,chr14,+,105936759,105936808,MTA1,exonic,,GOOD,NO,14,105886185,105937057,+
430402,exome,chr16,-,2325912,2325961,ABCA3,exonic,,GOOD,NO,16,2325878,2390747,-
7100546,exome,chr7,+,102113426,102113475,LRWD1,exonic,,GOOD,NO,7,102105329,102113615,+
2060484,exome,chr19,+,51827053,51827102,IGLON5,exonic,,GOOD,NO,19,51815101,51834102,+
5130754,exome,chr14,+,21499284,21500059,TPPP2,exonic,,GOOD,SPLICE,14,21498344,21500332,+
5820309,exome,chr11,-,8772269,8832839,ST5,exonic,,GOOD,SPLICE,11,8714898,8932498,-
2100053,exome,chr11,-,8715595,8715644,ST5,exonic,,GOOD,NO,11,8714898,8932498,-
1580139,exome,chr6,-,99728981,99729030,FAXC,exonic,,GOOD,NO,6,99720792,99797531,-
2140136,exome,chr19,-,14843762,14843811,ADGRE2,exonic,,GOOD,NO,19,14843508,14889353,-
5130040,exome,chr22,+,30000017,30000066,NF2,exonic,,GOOD,NO,22,29999544,30094589,+
5270136,exome,chr22,-,18256419,18256468,BID,exonic,,GOOD,NO,22,18216905,18257431,-
1440037,exome,chr22,-,18217118,18217167,BID,exonic,,GOOD,NO,22,18216905,18257431,-
130162,exome,chr3,+,109213962,109214011,LINC01205,exonic,,GOOD,NO,3,109128836,109214014,+
3940484,exome,chr1,-,156433687,156433736,MEF2D,exonic,,GOOD,NO,1,156433512,156470634,-
2140736,exome,chrX,+,153641626,153641675,TAZ,exonic,,GOOD,NO,X,153639853,153650063,+
1500546,exome,chr20,-,62714788,62714837,LKAAEAR1,exonic,,GOOD,NO,20,62714732,62715712,-
2480398,exome,chr17,+,21826366,21826415,FAM27E5,exonic,,GOOD,NO,17,21825369,21826499,+
3120470,exome,chr15,-,56208960,56209009,NEDD4,exonic,,GOOD,NO,15,56119116,56285944,-
2320543,exome,chr7,+,56128198,56128247,SNORA15,exonic,,GOOD,NO,7,56128162,56128295,+
6060471,exome,chr15,-,32825759,32825808,WHAMMP1,exonic,,GOOD,NO,15,32812048,32825942,-
7040408,exome,chrX,-,100870946,100870995,ARMCX6,exonic,,GOOD,NO,X,100870107,100872991,-
7330379,exome,chr12,+,6879885,6879934,PTMS,exonic,,GOOD,NO,12,6875540,6880118,+
2900093,exome,chr1,+,110466811,110467445,CSF1,exonic,,GOOD,SPLICE,1,110453232,110473616,+
4640048,exome,chr1,+,110469093,110469142,CSF1,exonic,,GOOD,NO,1,110453232,110473616,+
4860553,exome,chr4,-,106603972,106604021,INTS12,exonic,,GOOD,NO,4,106603784,106629881,-
4730014,exome,chr18,-,77733139,77733188,TXNL4A,exonic,,GOOD,NO,18,77732866,77793935,-
3830372,exome,chr7,-,154735732,154735781,PAXIP1,exonic,,GOOD,NO,7,154735399,154794682,-
1430187,exome,chr21,-,45194551,45194600,CSTB,exonic,,GOOD,NO,21,45193545,45196256,-
3360364,exome,chr8,-,93107263,93107312,RUNX1T1,exonic,,GOOD,NO,8,92967194,93115454,-
2750129,exome,chr6,+,151790288,151790337,ARMT1,exonic,,GOOD,NO,6,151773392,151791234,+
3710465,exome,chr6,+,151790834,151790883,ARMT1,exonic,,GOOD,NO,6,151773392,151791234,+
4480593,exome,chr15,-,48702225,48702274,FBN1,exonic,,GOOD,NO,15,48700502,48937985,-
3390241,exome,chr10,+,111967700,111967749,MXI1,exonic,,GOOD,NO,10,111967362,112047123,+
2490463,exome,chr10,+,112046860,112046909,MXI1,exonic,,GOOD,NO,10,111967362,112047123,+
4200095,exome,chr2,+,102957720,102957769,IL1RL1,exonic,,GOOD,NO,2,102927961,102968497,+
2760402,exome,chr5,-,176047097,176047146,SNCB,exonic,,GOOD,NO,5,176047084,176057562,-
6330209,exome,chr1,-,248789676,248789725,OR2T11,exonic,,GOOD,NO,1,248789478,248790429,-
4830040,exome,chrX,+,144337401,144337450,SPANXN1,exonic,,GOOD,NO,X,144329106,144337728,+
5810709,exome,chr1,-,154155489,154155538,TPM3,exonic,,GOOD,NO,1,154127779,154164611,-
1010707,exome,chr13,-,30914689,30914738,LINC00426,exonic,,GOOD,NO,13,30914402,30948051,-
5490672,exome,chr3,-,160804003,160804052,B3GALNT1,exonic,,GOOD,NO,3,160801670,160823160,-
4890669,exome,chr11,-,75046175,75046224,MIR326,exonic,,GOOD,NO,11,75046135,75046230,-
6520176,exome,chr7,+,23827610,23827659,STK31,exonic,,GOOD,NO,7,23749785,23872130,+
4850209,exome,chr7,+,23750047,23750096,STK31,exonic,,GOOD,NO,7,23749785,23872130,+
510528,exome,chr2,+,239306216,239306265,TRAF3IP1,exonic,,GOOD,NO,2,239229184,239309541,+
2970348,exome,chr2,+,239307421,239307470,TRAF3IP1,exonic,,GOOD,NO,2,239229184,239309541,+
6290524,exome,chr1,+,179888864,179888913,TOR1AIP1,exonic,,GOOD,NO,1,179851176,179889212,+
60369,exome,chr13,-,73293097,73293146,MZT1,exonic,,GOOD,NO,13,73282494,73301938,-
1660181,exome,chr13,-,73282882,73282931,MZT1,exonic,,GOOD,NO,13,73282494,73301938,-
2480064,exome,chr20,+,47895647,47895696,ZFAS1,exonic,,GOOD,NO,20,47894714,47905795,+
2370537,exome,chr20,+,47895102,47895151,ZFAS1,exonic,,GOOD,NO,20,47894714,47905795,+
1710768,exome,chr1,-,224514098,224514147,NVL,exonic,,GOOD,NO,1,224415035,224517891,-
6420446,exome,chr1,+,47844180,47844229,CMPK1,exonic,,GOOD,NO,1,47799468,47844511,+
2640551,exome,chr1,+,47843965,47844014,CMPK1,exonic,,GOOD,NO,1,47799468,47844511,+
5700482,exome,chr17,+,3539919,3539968,CTNS,exonic,,GOOD,NO,17,3539761,3566397,+
4590553,exome,chr20,-,32264560,32264609,E2F1,exonic,,GOOD,NO,20,32263291,32274210,-
20546,exome,chr7,-,73183346,73183395,CLDN3,exonic,,GOOD,NO,7,73183326,73184600,-
1440703,exome,chr1,-,43199130,43199179,CLDN19,exonic,,GOOD,NO,1,43198763,43205925,-
6370356,exome,chr20,-,62119367,62119416,EEF1A2,exonic,,GOOD,NO,20,62119364,62130668,-
4880681,exome,chr16,-,848644,848693,GNG13,exonic,,GOOD,NO,16,848040,850733,-
7200400,exome,chr4,-,122250587,122250636,QRFPR,exonic,,GOOD,NO,4,122249796,122302181,-
6280091,exome,chr1,-,154140139,154140188,TPM3,exonic,,GOOD,NO,1,154127779,154164611,-
3400692,exome,chr1,-,154148615,154148664,TPM3,exonic,,GOOD,NO,1,154127779,154164611,-
6020014,exome,chr2,-,97258958,97259007,KANSL3,exonic,,GOOD,NO,2,97258891,97304116,-
270100,exome,chr6,-,66054044,66063373,EYS,exonic,,GOOD,SPLICE,6,64429875,66417118,-
4180289,exome,chr16,+,67202778,67202827,HSF4,exonic,,GOOD,NO,16,67197287,67203848,+
2120398,exome,chr4,+,57195420,57195469,KIAA1211,exonic,,GOOD,NO,4,57036360,57196890,+
6650044,exome,chr12,-,75891784,75891833,KRR1,exonic,,GOOD,NO,12,75891418,75905418,-
6220066,exome,chr9,+,139565058,139565107,MIR126,exonic,,GOOD,NO,9,139565053,139565138,+
2060255,exome,chr1,+,100318194,100318243,AGL,exonic,,GOOD,NO,1,100315639,100389579,+
5820097,exome,chr2,-,219139047,219139096,TMBIM1,exonic,,GOOD,NO,2,219138914,219157300,-
2900040,exome,chr16,+,15503194,15503243,MPV17L,exonic,,GOOD,NO,16,15489610,15503543,+
2360047,exome,chr10,+,22543132,22543181,LOC100130992,exonic,,GOOD,NO,10,22541000,22547477,+
6860019,exome,chr5,+,63510315,63513207,RNF180,exonic,,GOOD,SPLICE,5,63461669,63668696,+
6760703,exome,chr15,+,68065050,68098992,MAP2K5,exonic,,GOOD,SPLICE,15,67835020,68099455,+
5490739,exome,chr7,-,26230036,26230085,HNRNPA2B1,exonic,,GOOD,NO,7,26229555,26240413,-
6370086,exome,chr10,-,77159141,77159190,ZNF503,exonic,,GOOD,NO,10,77039483,77161652,-
870671,exome,chr16,-,56518572,56518621,BBS2,exonic,,GOOD,NO,16,56518258,56554008,-
1410246,exome,chr16,-,56518748,56519519,BBS2,exonic,,GOOD,SPLICE,16,56518258,56554008,-
2680056,exome,chr16,-,55836931,55836980,CES1,exonic,,GOOD,NO,16,55836763,55867075,-
6250347,exome,chr4,+,27278526,27278575,LOC101929199,exonic,,GOOD,NO,4,27219100,27283847,+
3940379,exome,chr12,+,12976888,12976937,DDX47,exonic,,GOOD,NO,12,12966279,12982915,+
840670,exome,chr4,+,5502606,5502655,STK32B,exonic,,GOOD,NO,4,5053243,5502728,+
2340520,exome,chr10,-,62703863,62703912,RHOBTB1,exonic,,GOOD,NO,10,62629197,62761198,-
6040255,exome,chr2,+,27522472,27522521,TRIM54,exonic,,GOOD,NO,2,27505296,27530307,+
3460068,exome,chr2,+,27529970,27530019,TRIM54,exonic,,GOOD,NO,2,27505296,27530307,+
6110170,exome,chr15,-,72541600,72541649,PARP6,exonic,,GOOD,NO,15,72533521,72564916,-
7320753,exome,chr11,+,117988733,117988782,TMPRSS4,exonic,,GOOD,NO,11,117947726,117990556,+
1410538,exome,chr11,-,14900700,14900749,CYP2R1,exonic,,GOOD,NO,11,14899555,14913751,-
6250687,exome,chr19,-,53409616,53409665,ZNF888,exonic,,GOOD,NO,19,53409145,53421184,-
4150491,exome,chr1,-,116971070,117020676,LOC101929023,exonic,,GOOD,SPLICE,1,116966345,117021448,-
5090068,exome,chr11,-,62574426,62574475,STX5,exonic,,GOOD,NO,11,62574331,62599563,-
6130364,exome,chr11,-,62575075,62591661,STX5,exonic,,GOOD,SPLICE,11,62574331,62599563,-
6450470,exome,chr11,-,62574971,62575020,STX5,exonic,,GOOD,NO,11,62574331,62599563,-
3780603,exome,chr6,-,46820574,46820623,ADGRF5,exonic,,GOOD,NO,6,46820241,46922675,-
4560139,exome,chr5,+,180004753,180004802,CNOT6,exonic,,GOOD,NO,5,179921398,180005405,+
6450523,exome,chr14,-,45587240,45587289,FKBP3,exonic,,GOOD,NO,14,45584801,45603732,-
4150195,exome,chr14,-,45590816,45599038,FKBP3,exonic,,GOOD,SPLICE,14,45584801,45603732,-
2690689,exome,chr7,+,20449929,20449978,ITGB8,exonic,,GOOD,NO,7,20370724,20455382,+
1770220,exome,chr3,+,44364763,44369766,TOPAZ1,exonic,,GOOD,SPLICE,3,44283377,44373590,+
2070630,exome,chr7,-,44179449,44179960,MYL7,exonic,,GOOD,SPLICE,7,44178462,44180916,-
1820520,exome,chr1,+,28918856,28918905,RAB42,exonic,,GOOD,NO,1,28918711,28921088,+
2060095,exome,chr3,+,43392508,43392557,SNRK,exonic,,GOOD,NO,3,43328003,43392634,+
5820338,exome,chr3,+,43392079,43392128,SNRK,exonic,,GOOD,NO,3,43328003,43392634,+
4490519,exome,chr14,+,101514252,101514301,MIR889,exonic,,GOOD,NO,14,101514237,101514316,+
7150445,exome,chrX,+,134125197,134125246,SMIM10,exonic,,GOOD,NO,X,134124967,134126503,+
5720437,exome,chr3,+,13977851,13977900,FGD5P1,exonic,,GOOD,NO,3,13974552,13978444,+
2710138,exome,chr3,+,13978138,13978187,FGD5P1,exonic,,GOOD,NO,3,13974552,13978444,+
4050326,exome,chr3,-,186952050,186952099,MASP1,exonic,,GOOD,NO,3,186933872,187009810,-
5960438,exome,chr3,-,186969485,186969534,MASP1,exonic,,GOOD,NO,3,186933872,187009810,-
6110041,exome,chr1,+,3649572,3649621,TP73,exonic,,GOOD,NO,1,3569128,3652765,+
1470379,exome,chr22,+,21991415,21991464,CCDC116,exonic,,GOOD,NO,22,21987085,21991616,+
2570577,exome,chr3,-,126061816,126061865,KLF15,exonic,,GOOD,NO,3,126061477,126076236,-
7210192,exome,chr20,-,43248442,43248942,ADA,exonic,,GOOD,SPLICE,20,43248159,43280399,-
2900349,exome,chr15,+,82806580,82806814,GOLGA6L17P,exonic,,GOOD,SPLICE,15,82804002,83195272,+
5560674,exome,chr8,+,19824432,19824481,LPL,exonic,,GOOD,NO,8,19796581,19824770,+
650523,exome,chr10,-,22498639,22498688,EBLN1,exonic,,GOOD,NO,10,22497742,22498912,-
6060138,exome,chr18,+,20514072,20514121,RBBP8,exonic,,GOOD,NO,18,20513294,20606449,+
7380059,exome,chr17,-,17750159,17750208,TOM1L2,exonic,,GOOD,NO,17,17746821,17875784,-
2480687,exome,chr17,-,17797043,17797092,TOM1L2,exonic,,GOOD,NO,17,17746821,17875784,-
3520730,exome,chr17,-,17750369,17750418,TOM1L2,exonic,,GOOD,NO,17,17746821,17875784,-
6860131,exome,chr11,-,62482259,62482308,HNRNPUL2,exonic,,GOOD,NO,11,62480096,62494857,-
3830364,exome,chr20,+,32379791,32379840,ZNF341,exonic,,GOOD,NO,20,32319565,32380075,+
7380706,exome,chr9,-,95883881,95883930,NINJ1,exonic,,GOOD,NO,9,95883770,95896570,-
6400619,exome,chr1,+,147097902,147097951,BCL9,exonic,,GOOD,NO,1,147013270,147098020,+
1660020,exome,chr11,+,73079872,73079921,ARHGEF17,exonic,,GOOD,NO,11,73019662,73080425,+
4560646,exome,chr1,+,33145472,33145521,RBBP4,exonic,,GOOD,NO,1,33116748,33151812,+
7160767,exome,chr1,+,33146016,33146065,RBBP4,exonic,,GOOD,NO,1,33116748,33151812,+
2360196,exome,chr10,+,129250149,129250198,DOCK1,exonic,,GOOD,NO,10,128593977,129250781,+
2100731,exome,chr6,+,32134016,32134296,EGFL8,exonic,,GOOD,SPLICE,6,32132381,32136062,+
4260100,exome,chr11,-,125763844,125763893,PUS3,exonic,,GOOD,NO,11,125763379,125773116,-
1240025,exome,chr17,-,8722473,8725169,PIK3R6,exonic,,GOOD,SPLICE,17,8706040,8770994,-
4220100,exome,chr10,+,123687833,123687882,ATE1-AS1,exonic,,GOOD,NO,10,123687826,123711480,+
2370639,exome,chr6,-,74135132,74135181,MB21D1,exonic,,GOOD,NO,6,74134855,74162043,-
4610338,exome,chr3,-,9799475,9799524,CAMK1,exonic,,GOOD,NO,3,9799028,9811668,-
6620255,exome,chr7,-,72430563,72430612,TRIM74,exonic,,GOOD,NO,7,72430015,72439997,-
6020209,exome,chr22,+,24813104,24813153,SPECC1L,exonic,,GOOD,NO,22,24666784,24813708,+
5890274,exome,chr2,-,211158459,211158508,MYL1,exonic,,GOOD,NO,2,211154867,211179895,-
1500639,exome,chr10,+,27831034,27831083,RAB18,exonic,,GOOD,NO,10,27793102,27831166,+
6370424,exome,chr15,+,72106371,72106420,NR2E3,exonic,,GOOD,NO,15,72102887,72110597,+
3840630,exome,chr15,+,72110100,72110149,NR2E3,exonic,,GOOD,NO,15,72102887,72110597,+
6130424,exome,chr1,+,46034886,46035596,AKR1A1,exonic,,GOOD,SPLICE,1,46016454,46035723,+
2350561,exome,chr8,-,100549014,100549063,MIR875,exonic,,GOOD,NO,8,100549013,100549089,-
5910370,exome,chr17,+,18920697,18922774,SLC5A10,exonic,,GOOD,SPLICE,17,18853988,18924004,+
6580468,exome,chr17,+,30499959,30500008,RHOT1,exonic,,GOOD,NO,17,30469472,30552790,+
4250315,exome,chr3,+,37860720,37860769,ITGA9,exonic,,GOOD,NO,3,37493812,37861281,+
4250754,exome,chr6,+,41088265,41088314,ADCY10P1,exonic,,GOOD,NO,6,41068772,41108573,+
5720681,exome,chr19,+,19545907,19545956,MIR640,exonic,,GOOD,NO,19,19545871,19545967,+
6660259,exome,chr20,-,18467293,18467342,RBBP9,exonic,,GOOD,NO,20,18467187,18477887,-
4730044,exome,chr20,-,18468612,18468661,RBBP9,exonic,,GOOD,NO,20,18467187,18477887,-
3710333,exome,chr10,-,93110523,93110572,HECTD2-AS1,exonic,,GOOD,NO,10,93066718,93371217,-
1940220,exome,chr21,-,31874211,31874260,KRTAP19-5,exonic,,GOOD,NO,21,31874189,31874408,-
6200528,exome,chr11,-,62518511,62518560,ZBTB3,exonic,,GOOD,NO,11,62518434,62521656,-
2650138,exome,chr7,-,1607113,1607162,PSMG3,exonic,,GOOD,NO,7,1606969,1609668,-
3450278,exome,chr17,-,67323209,67323258,ABCA5,exonic,,GOOD,NO,17,67240575,67323323,-
840309,exome,chr7,+,127897514,127897563,LEP,exonic,,GOOD,NO,7,127881330,127897682,+
3840458,exome,chr7,+,127896959,127897008,LEP,exonic,,GOOD,NO,7,127881330,127897682,+
2360747,exome,chr22,-,41632503,41632552,CHADL,exonic,,GOOD,NO,22,41625513,41636935,-
3450047,exome,chr4,-,6322417,6322466,PPP2R2C,exonic,,GOOD,NO,4,6322304,6565327,-
460131,exome,chr4,-,6322614,6322663,PPP2R2C,exonic,,GOOD,NO,4,6322304,6565327,-
2600605,exome,chr4,-,6383534,6383583,PPP2R2C,exonic,,GOOD,NO,4,6322304,6565327,-
2450286,exome,chr17,-,5345903,5345952,DHX33,exonic,,GOOD,NO,17,5344231,5372380,-
6590477,exome,chr5,-,132332714,132332763,ZCCHC10,exonic,,GOOD,NO,5,132332676,132362296,-
1710021,exome,chr5,-,132333426,132333475,ZCCHC10,exonic,,GOOD,NO,5,132332676,132362296,-
1470168,exome,chr2,-,48914057,48914106,LHCGR,exonic,,GOOD,NO,2,48913912,48982880,-
1850669,exome,chr11,-,18955977,18956026,MRGPRX1,exonic,,GOOD,NO,11,18955359,18956549,-
620228,exome,chr2,+,37475422,37475471,NDUFAF7,exonic,,GOOD,NO,2,37458773,37476303,+
7330487,exome,chr1,+,99203825,99203874,SNX7,exonic,,GOOD,NO,1,99127235,99226056,+
50427,exome,chr7,+,12276291,12276340,TMEM106B,exonic,,GOOD,NO,7,12250847,12276890,+
2760093,exome,chr16,+,67197796,67197845,FBXL8,exonic,,GOOD,NO,16,67193890,67198077,+
3130184,exome,chr22,-,36139884,36139933,RBFOX2,exonic,,GOOD,NO,22,36134782,36424585,-
1260139,exome,chr22,-,36140282,36142004,RBFOX2,exonic,,GOOD,SPLICE,22,36134782,36424585,-
630243,exome,chr17,-,46029578,46029627,PRR15L,exonic,,GOOD,NO,17,46029333,46035243,-
6370546,exome,chr3,+,44379695,44379744,TCAIM,exonic,,GOOD,NO,3,44379610,44450940,+
3850661,exome,chr3,+,44399311,44399360,TCAIM,exonic,,GOOD,NO,3,44379610,44450940,+
130193,exome,chr2,-,211053068,211053117,ACADL,exonic,,GOOD,NO,2,211052715,211090215,-
2710725,exome,chr1,-,21071498,21071547,HP1BP3,exonic,,GOOD,NO,1,21069170,21113181,-
70626,exome,chr16,-,90110370,90110931,URAHP,exonic,,GOOD,SPLICE,16,90106168,90114191,-
4040731,exome,chr4,+,151505746,151505795,MAB21L2,exonic,,GOOD,NO,4,151503076,151505845,+
3130168,exome,chr10,+,112658906,112658955,PDCD4,exonic,,GOOD,NO,10,112631552,112659764,+
2570433,exome,chr10,+,112659483,112659532,PDCD4,exonic,,GOOD,NO,10,112631552,112659764,+
3290593,exome,chr14,+,77846751,77846800,SAMD15,exonic,,GOOD,NO,14,77843761,77857587,+
5220717,exome,chr10,+,96612587,96612636,CYP2C19,exonic,,GOOD,NO,10,96522437,96612962,+
1990274,exome,chr19,-,41937478,41937527,ATP5SL,exonic,,GOOD,NO,19,41937222,41945843,-
6350626,exome,chrX,+,48927357,48927406,CCDC120,exonic,,GOOD,NO,X,48910960,48927510,+
540450,exome,chr12,+,68043580,68043629,DYRK2,exonic,,GOOD,NO,12,68042511,68056444,+
3930435,exome,chr14,-,101350804,101350853,RTL1,exonic,,GOOD,NO,14,101346991,101351184,-
1230477,exome,chr16,+,54968342,54968391,IRX5,exonic,,GOOD,NO,16,54965110,54968395,+
7000360,exome,chr9,-,34382806,34382855,C9orf24,exonic,,GOOD,NO,9,34379016,34397849,-
4040435,exome,chr19,-,40900218,40900267,PRX,exonic,,GOOD,NO,19,40899670,40919271,-
1740008,exome,chr2,-,46815250,46815299,PIGF,exonic,,GOOD,NO,2,46808412,46844251,-
7560292,exome,chr13,-,113621953,113622002,MCF2L-AS1,exonic,,GOOD,NO,13,113621797,113622952,-
1110193,exome,chr6,+,5043093,5043142,LYRM4-AS1,exonic,,GOOD,NO,6,5004049,5240729,+
3420541,exome,chr17,+,26655174,26655223,TMEM97,exonic,,GOOD,NO,17,26646120,26655711,+
3890561,exome,chr17,-,26655518,26655567,IFT20,exonic,,GOOD,NO,17,26655350,26662515,-
1240133,exome,chr3,+,160122537,160122586,MIR16-2,exonic,,GOOD,NO,3,160122532,160122613,+
2070504,exome,chr19,-,49558781,49558830,CGB7,exonic,,GOOD,NO,19,49557530,49558997,-
5690021,exome,chr11,-,114393013,114393062,NXPE1,exonic,,GOOD,NO,11,114392436,114430617,-
3120519,exome,chr7,-,105752707,105752756,SYPL1,exonic,,GOOD,NO,7,105730813,105753093,-
1190452,exome,chr7,-,105731443,105731492,SYPL1,exonic,,GOOD,NO,7,105730813,105753093,-
4230497,exome,chr3,-,112736297,112736346,NEPRO,exonic,,GOOD,NO,3,112721291,112738580,-
2710021,exome,chr1,-,6252991,6253040,RPL22,exonic,,GOOD,NO,1,6245079,6259679,-
150242,exome,chr1,-,6246810,6246859,RPL22,exonic,,GOOD,NO,1,6245079,6259679,-
4760593,exome,chr11,-,33724800,33724849,CD59,exonic,,GOOD,NO,11,33724555,33758025,-
4050722,exome,chr7,+,154797048,154797097,PAXIP1-AS1,exonic,,GOOD,NO,7,154795142,154797413,+
610132,exome,chr8,-,122625657,122625706,HAS2,exonic,,GOOD,NO,8,122625270,122653630,-
6860014,exome,chr14,+,19558812,19559020,POTEG,exonic,,GOOD,SPLICE,14,19553364,19584942,+
1690711,exome,chr19,+,7987998,7988047,SNAPC2,exonic,,GOOD,NO,19,7985193,7988136,+
6330079,exome,chrX,+,13651598,13651647,EGFL6,exonic,,GOOD,NO,X,13587693,13651694,+
3120021,exome,chrX,+,13645307,13645356,EGFL6,exonic,,GOOD,NO,X,13587693,13651694,+
6940360,exome,chr2,-,158593153,158593202,ACVR1,exonic,,GOOD,NO,2,158592957,158732374,-
580494,exome,chr1,+,151373734,151373783,PSMB4,exonic,,GOOD,NO,1,151372040,151374412,+
6420156,exome,chr11,-,86383343,86383392,ME3,exonic,,GOOD,NO,11,86152149,86383678,-
2630753,exome,chr1,+,207250488,207250537,PFKFB2,exonic,,GOOD,NO,1,207226619,207254368,+
4070086,exome,chr2,-,42994413,42994462,HAAO,exonic,,GOOD,NO,2,42994228,43019751,-
6960278,exome,chr22,-,37387617,37395914,TEX33,exonic,,GOOD,SPLICE,22,37387159,37403877,-
5690333,exome,chr2,-,61705459,61705508,XPO1,exonic,,GOOD,NO,2,61705068,61765418,-
5890619,exome,chr8,-,62593540,62593589,ASPH,exonic,,GOOD,NO,8,62413114,62627199,-
6100746,exome,chr8,-,62415913,62415962,ASPH,exonic,,GOOD,NO,8,62413114,62627199,-
3710221,exome,chr22,+,17590908,17590957,IL17RA,exonic,,GOOD,NO,22,17565848,17596584,+
3420762,exome,chr1,-,40365800,40365849,MYCL,exonic,,GOOD,NO,1,40361095,40367687,-
2650441,exome,chr5,+,74962685,74962734,ANKDD1B,exonic,,GOOD,NO,5,74907300,74967671,+
1410465,exome,chr2,+,234580545,234580594,UGT1A9,exonic,,GOOD,NO,2,234580543,234681951,+
4830427,exome,chr14,+,50074534,50074583,LRR1,exonic,,GOOD,NO,14,50065414,50081390,+
3940161,exome,chr14,+,50074783,50074832,LRR1,exonic,,GOOD,NO,14,50065414,50081390,+
1740441,exome,chr9,+,131890278,131890327,PTPA,exonic,,GOOD,NO,9,131873227,131911225,+
4480376,exome,chr9,-,139219379,139219428,DKFZP434A062,exonic,,GOOD,NO,9,139216997,139221779,-
6480592,exome,chr18,+,21531728,21532989,LAMA3,exonic,,GOOD,SPLICE,18,21269406,21535029,+
4120358,exome,chr18,+,21451473,21451522,LAMA3,exonic,,GOOD,NO,18,21269406,21535029,+
2600343,exome,chr9,-,139334799,139334848,SEC16A,exonic,,GOOD,NO,9,139334547,139378211,-
150349,exome,chr16,+,47733977,47734026,PHKB,exonic,,GOOD,NO,16,47495209,47735434,+
620181,exome,chr16,+,47733737,47733786,PHKB,exonic,,GOOD,NO,16,47495209,47735434,+
2680424,exome,chr10,-,78647125,78647174,KCNMA1,exonic,,GOOD,NO,10,78629358,79397577,-
5550452,exome,chr10,-,78644683,78644732,KCNMA1,exonic,,GOOD,NO,10,78629358,79397577,-
840753,exome,chr17,+,35749479,35749528,C17orf78,exonic,,GOOD,NO,17,35732927,35749662,+
1780239,exome,chr21,+,34401252,34401301,OLIG2,exonic,,GOOD,NO,21,34398215,34401503,+
130228,exome,chrX,-,6967201,6967250,PUDP,exonic,,GOOD,NO,X,6966960,7066231,-
510689,exome,chr16,-,52640732,52640781,CASC16,exonic,,GOOD,NO,16,52585998,52640887,-
5870475,exome,chr3,+,39452623,39452672,SNORA62,exonic,,GOOD,NO,3,39452544,39452698,+
6480095,exome,chr1,+,151671276,151671325,SNX27,exonic,,GOOD,NO,1,151584661,151671559,+
7000670,exome,chr7,-,128413746,128413795,OPN1SW,exonic,,GOOD,NO,7,128412542,128415844,-
7160491,exome,chr11,+,64008460,64008509,FKBP2,exonic,,GOOD,NO,11,64008412,64011607,+
1010068,exome,chr11,+,64010020,64010709,FKBP2,exonic,,GOOD,SPLICE,11,64008412,64011607,+
1110347,exome,chr1,+,152800147,152800196,LCE1A,exonic,,GOOD,NO,1,152799948,152800573,+
6130746,exome,chr1,+,152944762,152944811,SPRR4,exonic,,GOOD,NO,1,152943128,152945049,+
3060296,exome,chr18,+,74271659,74271708,LINC00908,exonic,,GOOD,NO,18,74240611,74271784,+
